RL.R,I(AM1.nA),V(un3),
58800,0.00013303760728812297,3.9113056542708153,
58900,0.00013281673687984724,3.911452901111501,
59000,0.00013259659863868156,3.9115996598411056,
59100,0.0001323771889300401,3.9117459328826847,
59200,0.00013215850414335413,3.9118917226432823,
59300,0.00013194054069187396,3.912037031514063,
59400,0.00013172329501247282,3.9121818618704434,
59500,0.0001315067635654528,3.9123262160722208,
59600,0.00013129094283435236,3.912470096463701,
59700,0.00013107582932575632,3.9126135053738254,
59800,0.00013086141956910696,3.9127564451162984,
59900,0.00013064771011651785,3.9128989179897093,
60000,0.00013043469754258857,3.913040926277657,
60100,0.00013022237844422197,3.9131824722488706,
60200,0.00013001074944044296,3.9133235581573325,
60300,0.0001297998071722188,3.9134641862423964,
60400,0.00012958954830228167,3.9136043587289064,
60500,0.0001293799695149525,3.913744077827313,
60600,0.00012917106751596672,3.9138833457337916,
60700,0.00012896283903230166,3.9140221646303557,
60800,0.00012875528081200566,3.914160536684972,
60900,0.00012854838962402863,3.9142984640516714,
61000,0.00012834216225805458,3.9144359488706644,
61100,0.00012813659552433543,3.9145729932684477,
61200,0.00012793168625352668,3.914709599357916,
61300,0.00012772743129652435,3.914845769238471,
61400,0.00012752382752430382,3.9149815049961276,
61500,0.00012732087182776002,3.9151168087036208,
61600,0.0001271185611175491,3.915251682420512,
61700,0.00012691689232393173,3.9153861281932936,
61800,0.00012671586239661778,3.9155201480554895,
61900,0.00012651546830461268,3.9156537440277623,
62000,0.0001263157070360649,3.915786918118011,
62100,0.00012611657559811513,3.915919672321475,
62200,0.00012591807101674694,3.9160520086208295,
62300,0.00012572019033663847,3.9161839289862885,
62400,0.000125522930621016,3.916315435375699,
62500,0.0001253262889515085,3.916446529734641,
62600,0.00012513026242800388,3.9165772139965216,
62700,0.0001249348481685062,3.9167074900826693,
62800,0.00012474004330899458,3.91683735990243,
62900,0.00012454584500328332,3.916966825353261,
63000,0.00012435225042288313,3.917095888320819,
63100,0.0001241592567568639,3.917224550679057,
63200,0.00012396686121171873,3.9173528142903113,
63300,0.00012377506101122885,3.9174806810053933,
63400,0.00012358385339633054,3.9176081526636777,
63500,0.0001233932356249824,3.9177352310931908,
