RL.R,I(AM1.nA),V(un3),
57400,0.000041942534952287226,1.2037507531306433,
57500,0.000041920555307622644,1.2052159650941512,
57600,0.000041898598687400705,1.2066796421971404,
57700,0.000041876665055461985,1.2081417868500781,
57800,0.00004185475437572274,1.209602401458387,
57900,0.00004183286661217472,1.211061488422458,
58000,0.00004181100172888493,1.2125190501376628,
58100,0.00004178915968999548,1.2139750889943688,
58200,0.000041767340459723377,1.2154296073779502,
58300,0.0000417455440023603,1.2168826076688026,
58400,0.000041723770282272435,1.2183340922423553,
58500,0.00004170201926390029,1.2197840634690833,
58600,0.000041680290911758456,1.2212325237145227,
58700,0.000041658585190435457,1.2226794753392807,
58800,0.00004163690206459355,1.2241249206990505,
58900,0.00004161524149896852,1.2255688621446228,
59000,0.00004159360345836949,1.2270113020218998,
59100,0.000041571987907678737,1.2284522426719067,
59200,0.000041550394811851506,1.2298916864308047,
59300,0.000041528824135915815,1.231329635629904,
59400,0.000041507275844972265,1.2327660925956765,
59500,0.00004148574990419385,1.234201059649767,
59600,0.00004146424627882578,1.2356345391090082,
59700,0.00004144276493418527,1.2370665332854303,
59800,0.00004142130583566139,1.2384970444862755,
59900,0.00004139986894871485,1.2399260750140095,
60000,0.000041378454238877824,1.2413536271663346,
60100,0.00004135706167175376,1.2427797032362007,
60200,0.00004133569121301722,1.2442043055118184,
60300,0.00004131434282841366,1.2456274362766717,
60400,0.000041293016483759256,1.2470490978095294,
60500,0.000041271712144940754,1.2484692923844578,
60600,0.000041250429777915255,1.2498880222708322,
60700,0.00004122916934871003,1.2513052897333494,
60800,0.000041207930823422376,1.2527210970320402,
60900,0.00004118671416821938,1.2541354464222803,
61000,0.00004116551934933781,1.255548340154803,
61100,0.00004114434633308385,1.2569597804757118,
61200,0.000041123195085833026,1.2583697696264904,
61300,0.00004110206557402991,1.2597783098440167,
61400,0.00004108095776418805,1.2611854033605732,
61500,0.00004105987162288972,1.262591052403859,
61600,0.00004103880711678578,1.263995259197002,
61700,0.000041017764212595485,1.2653980259585706,
61800,0.000040996742877106325,1.2667993549025856,
